PopID,Year,CountType,FullPopEst,PopCategory,Total,Angler_harvest,Adult,Male,Clip_male,Unclip_male,Female,Clip_female,Unclip_female,Jacks,Clip_jacks,Unclip_jacks,Unk,Wild,lower95CI,upper95CI,SD,CI,Percent_Wild,Hatchery,Percent_Hatchery,Notes
antelopecrk.chin.fall,1985,Carcass survey,N,,15,,12,,,,,,,3,,,,,,,,,,,,Data from Mills and Fisher 1994/Procite Rec 2292
antelopecrk.chin.fall,1986,Carcass survey,N,,20,,18,,,,,,,2,,,,,,,,,,,,Data from Mills and Fisher 1994/Procite Rec 2292
antelopecrk.chin.fall,1988,Carcass survey,N,,10,,9,,,,,,,1,,,,,,,,,,,,Data from Mills and Fisher 1994/Procite Rec 2292
antelopecrk.chin.fall,1989,Carcass survey,N,,60,,48,,,,,,,12,,,,,,,,,,,,Data from Mills and Fisher 1994/Procite Rec 2292
antelopecrk.chin.fall,1992,Carcass survey,N,,0,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; low flows and water diversions made Antelope Creek inaccessible to fall-run chinook this year (according to Kano 1998/Procite 4169)
antelopecrk.chin.fall,2014,Carcass survey,N,,143,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; survey methodology is uncertain; data considered preliminary as of 07May2019
antelopecrk.chin.fall,2015,Carcass survey,N,,6,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; survey methodology is uncertain; data considered preliminary as of 07May2019
antelopecrk.chin.fall,2016,Carcass survey,N,,138,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; survey methodology is uncertain; data considered preliminary as of 07May2019
antelopecrk.chin.fall,2017,Carcass survey,N,,3,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; survey methodology is uncertain; data considered preliminary as of 07May2019
antelopecrk.chin.fall,2018,Carcass survey,N,,0,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; survey methodology is uncertain; data considered preliminary as of 07May2019
antelopecrk.chin.spr,1983,Snorkel survey,N,,59,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,1992,Snorkel survey,N,,0,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,1993,Snorkel survey,N,,3,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,1994,Snorkel survey,N,,0,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,1995,Snorkel survey,N,,7,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,1996,Snorkel survey,N,,1,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,1997,Snorkel survey,N,,0,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,1998,Snorkel survey,N,,154,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,1999,Snorkel survey,N,,40,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,2000,Snorkel survey,N,,9,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,2001,Snorkel survey,N,,8,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,2002,Snorkel survey,N,,46,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,2003,Snorkel survey,N,,46,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,2004,Snorkel survey,N,,3,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,2005,Snorkel survey,N,,82,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,2006,Snorkel survey,N,,102,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,2007,Snorkel survey,N,,26,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,2008,Snorkel survey,N,,3,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
antelopecrk.chin.spr,2009,Snorkel survey,N,,0,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 22May2020
antelopecrk.chin.spr,2010,Snorkel survey,N,,17,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 22May2020
antelopecrk.chin.spr,2011,Snorkel survey,N,,6,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 22May2020
antelopecrk.chin.spr,2012,Snorkel survey,N,,1,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 22May2020
antelopecrk.chin.spr,2013,Snorkel survey,N,,0,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 22May2020
antelopecrk.chin.spr,2014,Snorkel survey,N,,7,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 22May2020
antelopecrk.chin.spr,2015,Snorkel survey,N,,5,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 22May2020
antelopecrk.chin.spr,2016,Snorkel survey,N,,7,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 22May2020
antelopecrk.chin.spr,2017,Snorkel survey,N,,8,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 22May2020
antelopecrk.chin.spr,2018,Snorkel survey,N,,1,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 22May2020
antelopecrk.chin.spr,2019,Snorkel survey,N,,7,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 22May2020
aptoscrk.coho,2011,redd count,N,dependent,0,,,,,,,,,,,,,0,,,,,,,,Data from Jankovitz 2013
aptoscrk.coho,2012,fish/redd estimate,N,dependent,0,,,,,,,,,,,,,0,,,,,,,,Data from Jankovitz 2013
aptoscrk.coho,2013,fish/redd estimate,N,dependent,0,,,,,,,,,,,,,0,,,,,,,,Data from Jankovitz 2013
aptoscrk.coho,2019,redd count,N,dependent,0,,,,,,,,,,,,,0,,,,,,,,CDFW database 5/15/2020
aptoscrk.sthd.win,2013,fish/redd estimate,Y,independent,70,,,,,,,,,,,,,70,0,238,,,,,,Data from Jankovitz 2013
aptoscrk.sthd.win,2019,redd count,N,independent,9,,,,,,,,,,,,,9,,,,,,,,
ashcrk.chin.fall,1957,Carcass survey,N,,10,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
ashcrk.chin.fall,1960,Carcass survey,N,,10,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
ashcrk.chin.fall,1969,Carcass survey,N,,320,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; original data source  Menchen 1970 / Procite 4154
battlecrk.chin.fall,1946,Carcass survey,,,10000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961/Procite 4459
battlecrk.chin.fall,1947,Carcass survey,,,7000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961/Procite 4459
battlecrk.chin.fall,1948,Carcass survey,,,1000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961/Procite 4459
battlecrk.chin.fall,1949,Carcass survey,,,2000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961/Procite 4459
battlecrk.chin.fall,1951,Carcass survey,,,4000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961/Procite 4459
battlecrk.chin.fall,1952,Carcass survey,N,,4000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1953,Carcass survey,N,,4000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1954,Carcass survey,N,,4000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1955,Carcass survey,N,,16000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1956,Carcass survey,N,,13650,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1957,Carcass survey,N,,2285,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1958,Carcass survey,N,,14600,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; count includes 100 fish taken into CNFH and then released upstream
battlecrk.chin.fall,1959,Carcass survey,N,,19400,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; count includes 100 fish taken into CNFH and then released upstream
battlecrk.chin.fall,1960,Carcass survey,N,,14200,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1961,Carcass survey,N,,11700,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1962,Carcass survey,N,,8200,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; Original data source  Menchen 1963 / Procite Rec 4153
battlecrk.chin.fall,1963,Carcass survey,N,,12400,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1964,Carcass survey,N,,12000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1965,Carcass survey,N,,6000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1966,Carcass survey,N,,2400,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1967,Carcass survey,N,,2160,,1771,,,,,,,389,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
battlecrk.chin.fall,1968,Carcass survey,N,,2950,,2679,,,,,,,271,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
battlecrk.chin.fall,1969,Carcass survey,N,,3200,,2816,,,,,,,384,,,,,,,,,,,,Data from GrandTab; original data Menchen 1970/Procite 4154; Adult/Jacks data from Mills and Fisher 1994/Procite 2292
battlecrk.chin.fall,1970,Carcass survey,N,,3320,,2792,,,,,,,528,,,,,,,,,,,,Data from GrandTab; Menchen 1971/Procite  4155; Adult/Jacks data from Mills and Fisher 1994/Procite 2292
battlecrk.chin.fall,1971,Carcass survey,N,,3285,,2510,,,,,,,775,,,,,,,,,,,,Data from GrandTab; Taylor 1972/Procite 4156; Adult/Jacks data from Mills and Fisher 1994/Procite 2292
battlecrk.chin.fall,1972,Carcass survey,N,,2030,,1311,,,,,,,719,,,,,,,,,,,,Data from GrandTab; Taylor 1973/Procite 4157; Adult/Jacks data from Mills and Fisher 1994/Procite 2292
battlecrk.chin.fall,1973,Carcass survey,N,,4300,,3066,,,,,,,1234,,,,,,,,,,,,Data from GrandTab; Taylor 1974/Procite 4158; Adult/Jacks data from Mills and Fisher 1994/Procite 2292
battlecrk.chin.fall,1974,Carcass survey,N,,2294,,1847,,,,,,,447,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
battlecrk.chin.fall,1975,Carcass survey,N,,2426,,1829,,,,,,,597,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
battlecrk.chin.fall,1976,Carcass survey,N,,3147,,2681,,,,,,,466,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
battlecrk.chin.fall,1977,Carcass survey,N,,5604,,4506,,,,,,,1098,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
battlecrk.chin.fall,1978,Carcass survey,N,,1770,,1404,,,,,,,366,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
battlecrk.chin.fall,1979,Carcass survey,N,,4430,,2959,,,,,,,1471,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
battlecrk.chin.fall,1980,Carcass survey,N,,4940,,3898,,,,,,,1042,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
battlecrk.chin.fall,1981,Carcass survey,N,,6933,,4201,,,,,,,2732,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
battlecrk.chin.fall,1982,Carcass survey,N,,7270,,5176,,,,,,,2094,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
battlecrk.chin.fall,1983,Carcass survey,N,,5227,,3073,,,,,,,2154,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
battlecrk.chin.fall,1984,Carcass survey,N,,8312,,5087,,,,,,,3225,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
battlecrk.chin.fall,1985,Carcass survey,N,,23488,,,,,,,,,,,,,,,,,,,,,"Data from GrandTab; count includes 10,696 fish taken into CNFH and then released upstream"
battlecrk.chin.fall,1986,Carcass survey,N,,18771,,,,,,,,,,,,,,,,,,,,,"Data from GrandTab; count includes 7,263 fish taken into CNFH and then released upstream"
battlecrk.chin.fall,1987,Carcass survey,N,,7993,,,,,,,,,,,,,,,,,,,,,"Data from GrandTab; count includes 2,125 fish taken into CNFH and then released upstream"
battlecrk.chin.fall,1988,Carcass survey,N,,53860,,,,,,,,,,,,,,,,,,,,,"Data from GrandTab; count includes 1,937 fish taken into CNFH and then released upstream"
battlecrk.chin.fall,1989,Carcass survey,N,,19062,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; count includes 233 fish taken into CNFH and then released upstream
battlecrk.chin.fall,1990,Carcass survey,N,,6453,,5756,,,,,,,697,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite 2292
battlecrk.chin.fall,1991,Carcass survey,N,,6558,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1992,Carcass survey,N,,5433,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1993,Carcass survey,N,,11029,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1994,Carcass survey,N,,24274,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1995,Carcass survey,N,,56515,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1996,Carcass survey,N,,52409,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1997,Carcass survey,N,,50744,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1998,Carcass survey,N,,53957,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,1999,Carcass survey,N,,92929,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,2000,Carcass survey,N,,53447,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,2001,Carcass survey,N,,100604,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,2002,Carcass survey,N,,397149,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,2003,Carcass survey,N,,64764,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,2004,Carcass survey,N,,23861,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,2005,Carcass survey,N,,20520,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,2006,Carcass survey,N,,19493,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,2007,Carcass survey,N,,9904,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,2008,Carcass survey,N,,4286,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.fall,2009,Carcass survey,N,,3047,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 07May2019
battlecrk.chin.fall,2010,Carcass survey,N,,6632,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; count includes 1 fish taken into CNFH and then released u/s; data are considered preliminary as of 07May2019
battlecrk.chin.fall,2011,Carcass survey,N,,12514,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 07May2019
battlecrk.chin.fall,2012,Carcass survey,N,,31554,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 07May2019
battlecrk.chin.fall,2013,Carcass survey,N,,31234,,,,,,,,,,,,,,,,,,,,,"Data from GrandTab; data are considered preliminary as of 07May2019; changed from ""30,834"" on 18Jul2019 (KP)"
battlecrk.chin.fall,2014,Carcass survey,N,,26575,,,,,,,,,,,,,,,,,,,,,"Data from GrandTab; data are considered preliminary as of 07May2019; changed from ""27,064"" on 18Jul2109 (KP)"
battlecrk.chin.fall,2015,Carcass survey,N,,3642,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 07May2019
battlecrk.chin.fall,2016,Carcass survey,N,,1021,,,,,,,,,,,,,,,,,,,,,"Data from GrandTab; data are considered preliminary as of 07May2019; changed from ""1236"" on 18Jul2019 (KP)"
battlecrk.chin.fall,2017,Carcass survey,N,,354,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 07May2019
battlecrk.chin.fall,2018,Carcass survey,N,,10046,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data are considered preliminary as of 07May2019
battlecrk.chin.latefall,2000,Weir/fish trap,,,0,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.latefall,2001,Weir/fish trap,,,98,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.latefall,2002,Weir/fish trap,,,216,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.latefall,2003,Weir/fish trap,,,57,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.latefall,2004,Weir/fish trap,,,40,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.latefall,2005,Weir/fish trap,,,23,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.latefall,2006,Weir/fish trap,,,50,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.latefall,2007,Weir/fish trap,,,72,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.latefall,2008,Weir/fish trap,,,19,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
battlecrk.chin.latefall,2009,Weir/fish trap,,,32,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data considered preliminary as of 22May2020
battlecrk.chin.latefall,2010,Weir/fish trap,,,27,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data considered preliminary as of 22May2020
battlecrk.chin.latefall,2011,Weir/fish trap,,,28,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data considered preliminary as of 22May2020
battlecrk.chin.latefall,2012,Weir/fish trap,,,19,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data considered preliminary as of 22May2020
battlecrk.chin.latefall,2013,Weir/fish trap,,,42,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data considered preliminary as of 22May2020
battlecrk.chin.latefall,2014,Weir/fish trap,,,120,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data considered preliminary as of 22May2020
battlecrk.chin.latefall,2015,Weir/fish trap,,,97,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data considered preliminary as of 22May2020
battlecrk.chin.latefall,2016,Weir/fish trap,,,57,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data considered preliminary as of 22May2020
battlecrk.chin.latefall,2017,Weir/fish trap,,,43,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data considered preliminary as of 22May2020
battlecrk.chin.latefall,2018,Weir/fish trap,,,18,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data considered preliminary as of 22May2020
battlecrk.chin.latefall,2019,Weir/fish trap,,,0,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; data considered preliminary as of 22May2020
battlecrk.chin.spr,1946,Spawner survey/Aerial redd count,N,,2000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961
battlecrk.chin.spr,1947,Spawner survey/Aerial redd count,N,,1000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961
battlecrk.chin.spr,1950,Spawner survey/Aerial redd count,N,,1000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961
battlecrk.chin.spr,1951,Spawner survey/Aerial redd count,N,,2000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961
battlecrk.chin.spr,1952,Spawner survey/Aerial redd count,N,,2000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961
battlecrk.chin.spr,1953,Spawner survey/Aerial redd count,N,,2000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961
battlecrk.chin.spr,1954,Spawner survey/Aerial redd count,N,,2000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961
battlecrk.chin.spr,1955,Spawner survey/Aerial redd count,N,,2000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961
battlecrk.chin.spr,1956,Spawner survey/Aerial redd count,N,,2000,,,,,,,,,,,,,,,,,,,,,Data from Fry 1961
battlecrk.chin.spr,1989,Hatchery transfer,N,,7,,,,,,,,,,,,,,,,,,,,,Data from Grand Tab
battlecrk.chin.spr,1990,Hatchery transfer,N,,2,,,,,,,,,,,,,,,,,,,,,Data from Grand Tab
battlecrk.chin.spr,1995,Snorkel/Redd count,N,,66,,,,,,,,,,,,,,,,,,,,,Data from Grand Tab
battlecrk.chin.spr,1996,Snorkel/Redd count,N,,35,,,,,,,,,,,,,,,,,,,,,Data from Grand Tab
battlecrk.chin.spr,1997,Snorkel/Redd count,N,,107,,,,,,,,,,,,,,,,,,,,,Data from Grand Tab
battlecrk.chin.spr,1998,Snorkel/Redd count,N,,178,,,,,,,,,,,,,,,,,,,,,Data from Grand Tab
battlecrk.chin.spr,1999,Snorkel/Redd count,N,,73,,,,,,,,,,,,,,,,,,,,,"Data from Grand Tab; USFWS conducted a coded-wire tag analysis of Battle Creek fish, which changed some previous estimates; updated total on 2/2/11 (KP)"
battlecrk.chin.spr,2000,Weir count,N,,78,,,,,,,,,,,,,,,,,,,,,"Data from Grand Tab; USFWS conducted a coded-wire tag analysis of Battle Creek fish, which changed some previous estimates; updated total on 2/2/11 (KP)"
battlecrk.chin.spr,2001,Weir count,N,,111,,,,,,,,,,,,,,,,,,,,,"Data from Grand Tab; USFWS conducted a coded-wire tag analysis of Battle Creek fish, which changed some previous estimates; updated total on 2/2/11 (KP)"
battlecrk.chin.spr,2002,Weir count,N,,222,,,,,,,,,,,,,,,,,,,,,"Data from Grand Tab; USFWS conducted a coded-wire tag analysis of Battle Creek fish, which changed some previous estimates; updated total on 2/2/11 (KP)"
battlecrk.chin.spr,2003,Weir count,N,,221,,,,,,,,,,,,,,,,,,,,,"Data from Grand Tab; USFWS conducted a coded-wire tag analysis of Battle Creek fish, which changed some previous estimates; updated total on 2/2/11 (KP)"
battlecrk.chin.spr,2004,Weir count,N,,90,,,,,,,,,,,,,,,,,,,,,"Data from Grand Tab; USFWS conducted a coded-wire tag analysis of Battle Creek fish, which changed some previous estimates; updated total on 2/2/11 (KP)"
battlecrk.chin.spr,2005,Weir count,N,,73,,,,,,,,,,,,,,,,,,,,,"Data from Grand Tab; USFWS conducted a coded-wire tag analysis of Battle Creek fish, which changed some previous estimates; updated total on 2/2/11 (KP)"
battlecrk.chin.spr,2006,Weir count,N,,221,,,,,,,,,,,,,,,,,,,,,"Data from Grand Tab; USFWS conducted a coded-wire tag analysis of Battle Creek fish, which changed some previous estimates; updated total on 2/2/11 (KP)"
battlecrk.chin.spr,2007,Weir count,N,,291,,,,,,,,,,,,,,,,,,,,,"Data from Grand Tab; USFWS conducted a coded-wire tag analysis of Battle Creek fish, which changed some previous estimates; updated total on 2/2/11 (KP)"
battlecrk.chin.spr,2008,Weir count,N,,105,,,,,,,,,,,,,,,,,,,,,"Data from Grand Tab; USFWS conducted a coded-wire tag analysis of Battle Creek fish, which changed some previous estimates; updated total on 2/2/11 (KP)"
battlecrk.chin.spr,2009,Weir count,N,,194,,,,,,,,,,,,,,,,,,,,,"Data from Grand Tab; USFWS conducted a coded-wire tag analysis of Battle Creek fish, which changed some previous estimates; updated total on 2/2/11 (KP); data are considered preliminary as of 22May2020"
